scrape_id,product_id,sku,product_name,category,brand,supplier_name,supplier_country,price,original_price,discount_pct,currency_code,availability_status,stock_qty,rating,review_count,scrape_timestamp,source_site,page_url,crawl_region
SCR-00592,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Vertex Global,Qatar,1168.41,1301.27,10.21,QAR,Low Stock,249,4.7,3634,2024-03-15T06:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p102,Global
SCR-00593,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Delta Trade,USA,1111.47,1307.76,15.01,EGP,Low Stock,193,3.9,3892,2024-03-15T09:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p103,Global
SCR-00594,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Alpha Supply,Kuwait,210.50,246.92,14.75,KWD,Low Stock,175,4.0,3226,2024-03-15T12:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p104,EMEA
SCR-00595,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Vertex Global,UAE,701.30,733.50,4.39,EUR,In Stock,114,3.8,953,2024-03-15T15:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p105,EMEA
SCR-00596,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Prime Distribution,Bahrain,928.06,1040.31,10.79,EGP,Low Stock,228,4.3,4794,2024-03-15T18:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p106,GCC
SCR-00597,P107,SKU-P107,Webcam 4K,Video,ClearView,Delta Trade,UK,491.08,531.59,7.62,KWD,In Stock,88,4.9,3409,2024-03-15T21:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p107,Global
SCR-00598,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Delta Trade,Bahrain,1033.56,1089.33,5.12,QAR,In Stock,127,4.0,1772,2024-03-16T00:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p108,GCC
SCR-00599,P109,SKU-P109,Desk Lamp,Office,BrightNest,Prime Distribution,UAE,194.51,234.92,17.20,EUR,Low Stock,98,4.9,374,2024-03-16T03:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p109,EMEA
SCR-00600,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Vertex Global,UAE,326.88,392.69,16.76,SAR,Low Stock,172,4.7,2974,2024-03-16T06:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p110,Global
SCR-00601,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Alpha Supply,Kuwait,189.12,223.10,15.23,BHD,Low Stock,1,3.9,4289,2024-03-16T09:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p101,EMEA
SCR-00602,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Prime Distribution,UK,670.61,789.51,15.06,EUR,In Stock,169,3.6,1389,2024-03-16T12:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p102,Global
SCR-00603,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Prime Distribution,Kuwait,314.99,346.10,8.99,EGP,In Stock,116,4.8,1837,2024-03-16T15:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p103,Global
SCR-00604,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Vertex Global,Kuwait,739.07,771.23,4.17,EUR,Out of Stock,198,4.3,367,2024-03-16T18:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p104,EMEA
SCR-00605,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Prime Distribution,Egypt,1470.58,1670.92,11.99,BHD,Low Stock,19,3.9,2125,2024-03-16T21:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p105,EMEA
SCR-00606,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Prime Distribution,Qatar,1088.29,1256.40,13.38,SAR,Low Stock,65,4.9,234,2024-03-17T00:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p106,EMEA
SCR-00607,P107,SKU-P107,Webcam 4K,Video,ClearView,Alpha Supply,Egypt,1409.35,1477.31,4.60,QAR,Low Stock,186,4.8,3679,2024-03-17T03:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p107,Global
SCR-00608,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Vertex Global,KSA,795.26,836.06,4.88,EGP,Low Stock,24,4.5,2472,2024-03-17T06:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p108,GCC
SCR-00609,P109,SKU-P109,Desk Lamp,Office,BrightNest,Alpha Supply,Qatar,1512.85,1655.38,8.61,GBP,In Stock,132,4.7,143,2024-03-17T09:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p109,GCC
SCR-00610,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Delta Trade,KSA,561.22,650.77,13.76,AED,Low Stock,49,4.9,2040,2024-03-17T12:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p110,GCC
SCR-00611,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Vertex Global,KSA,1051.75,1090.91,3.59,AED,Low Stock,145,4.4,3303,2024-03-17T15:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p101,EMEA
SCR-00612,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Vertex Global,Kuwait,1321.05,1341.98,1.56,GBP,In Stock,241,3.3,4449,2024-03-17T18:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p102,EMEA
SCR-00613,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Prime Distribution,USA,893.27,1012.89,11.81,QAR,In Stock,206,3.3,2434,2024-03-17T21:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p103,EMEA
SCR-00614,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Alpha Supply,Kuwait,661.72,748.21,11.56,GBP,In Stock,101,4.4,1651,2024-03-18T00:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p104,Global
SCR-00615,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Vertex Global,USA,966.05,1044.94,7.55,AED,Low Stock,200,4.3,4223,2024-03-18T03:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p105,Global
SCR-00616,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Alpha Supply,Qatar,1394.37,1525.74,8.61,BHD,Low Stock,135,3.7,2078,2024-03-18T06:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p106,GCC
SCR-00617,P107,SKU-P107,Webcam 4K,Video,ClearView,Vertex Global,USA,906.98,918.00,1.20,EGP,Low Stock,145,3.6,1888,2024-03-18T09:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p107,EMEA
SCR-00618,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Vertex Global,UK,522.60,625.87,16.50,AED,Low Stock,220,4.8,3590,2024-03-18T12:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p108,GCC
SCR-00619,P109,SKU-P109,Desk Lamp,Office,BrightNest,Alpha Supply,Qatar,260.48,264.04,1.35,KWD,Out of Stock,113,3.7,4245,2024-03-18T15:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p109,EMEA
SCR-00620,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Prime Distribution,Kuwait,417.36,434.12,3.86,EGP,Out of Stock,234,3.8,691,2024-03-18T18:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p110,EMEA
SCR-00621,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Prime Distribution,USA,1308.17,1586.04,17.52,GBP,Out of Stock,213,3.6,2889,2024-03-18T21:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p101,Global
SCR-00622,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Delta Trade,Kuwait,922.00,1040.87,11.42,AED,In Stock,84,4.0,282,2024-03-19T00:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p102,EMEA
SCR-00623,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Delta Trade,KSA,1653.29,1791.41,7.71,GBP,Out of Stock,82,4.3,3323,2024-03-19T03:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p103,GCC
SCR-00624,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Vertex Global,USA,375.28,453.56,17.26,EGP,In Stock,227,3.4,2648,2024-03-19T06:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p104,Global
SCR-00625,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Delta Trade,KSA,377.74,417.99,9.63,EGP,Out of Stock,156,3.2,3698,2024-03-19T09:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p105,Global
SCR-00626,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Prime Distribution,UAE,268.61,281.38,4.54,KWD,In Stock,228,3.9,981,2024-03-19T12:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p106,EMEA
SCR-00627,P107,SKU-P107,Webcam 4K,Video,ClearView,Prime Distribution,UAE,873.04,875.40,0.27,EUR,In Stock,140,4.9,4707,2024-03-19T15:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p107,EMEA
SCR-00628,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Vertex Global,USA,1102.52,1170.53,5.81,GBP,Low Stock,93,4.7,4042,2024-03-19T18:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p108,Global
SCR-00629,P109,SKU-P109,Desk Lamp,Office,BrightNest,Alpha Supply,Qatar,1401.69,1585.26,11.58,GBP,Low Stock,4,4.0,3345,2024-03-19T21:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p109,GCC
SCR-00630,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Alpha Supply,USA,1195.18,1242.78,3.83,AED,In Stock,227,3.5,3274,2024-03-20T00:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p110,EMEA
SCR-00631,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Vertex Global,Bahrain,357.77,434.93,17.74,EUR,Out of Stock,250,4.2,351,2024-03-20T03:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p101,GCC
SCR-00632,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Delta Trade,UK,1732.40,1746.19,0.79,KWD,Out of Stock,134,3.5,77,2024-03-20T06:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p102,EMEA
SCR-00633,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Vertex Global,KSA,1006.81,1142.41,11.87,GBP,Out of Stock,40,4.1,602,2024-03-20T09:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p103,GCC
SCR-00634,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Prime Distribution,Bahrain,908.73,1004.23,9.51,QAR,Low Stock,96,3.6,3957,2024-03-20T12:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p104,EMEA
SCR-00635,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Delta Trade,USA,125.80,126.39,0.47,BHD,In Stock,61,4.1,4142,2024-03-20T15:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p105,EMEA
SCR-00636,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Prime Distribution,UK,388.31,441.01,11.95,EGP,Low Stock,172,3.2,3699,2024-03-20T18:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p106,EMEA
SCR-00637,P107,SKU-P107,Webcam 4K,Video,ClearView,Vertex Global,Qatar,430.98,479.08,10.04,BHD,Out of Stock,65,3.9,1413,2024-03-20T21:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p107,Global
SCR-00638,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Vertex Global,USA,1535.05,1547.59,0.81,BHD,Out of Stock,166,4.6,2167,2024-03-21T00:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p108,Global
SCR-00639,P109,SKU-P109,Desk Lamp,Office,BrightNest,Delta Trade,UAE,1434.14,1582.59,9.38,AED,Out of Stock,7,4.7,3844,2024-03-21T03:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p109,GCC
SCR-00640,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Delta Trade,Qatar,1273.91,1386.64,8.13,EUR,In Stock,244,4.6,241,2024-03-21T06:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p110,GCC
SCR-00641,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Prime Distribution,UAE,1027.97,1074.27,4.31,KWD,Low Stock,188,5.0,4310,2024-03-21T09:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p101,EMEA
SCR-00642,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Delta Trade,USA,1283.70,1414.55,9.25,KWD,In Stock,238,5.0,3371,2024-03-21T12:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p102,EMEA
SCR-00643,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Alpha Supply,Kuwait,900.25,906.87,0.73,BHD,Out of Stock,170,4.6,4544,2024-03-21T15:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p103,Global
SCR-00644,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Vertex Global,UK,630.76,646.01,2.36,EGP,Low Stock,148,3.5,886,2024-03-21T18:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p104,GCC
SCR-00645,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Prime Distribution,UK,588.74,607.64,3.11,GBP,In Stock,198,4.4,330,2024-03-21T21:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p105,EMEA
SCR-00646,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Prime Distribution,Kuwait,1267.77,1459.39,13.13,SAR,Out of Stock,238,4.6,2295,2024-03-22T00:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p106,EMEA
SCR-00647,P107,SKU-P107,Webcam 4K,Video,ClearView,Prime Distribution,KSA,431.98,490.38,11.91,BHD,Low Stock,247,4.8,974,2024-03-22T03:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p107,EMEA
SCR-00648,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Prime Distribution,USA,1469.48,1587.08,7.41,QAR,Low Stock,55,3.5,266,2024-03-22T06:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p108,Global
SCR-00649,P109,SKU-P109,Desk Lamp,Office,BrightNest,Prime Distribution,Kuwait,600.24,626.49,4.19,EUR,Low Stock,100,4.1,3775,2024-03-22T09:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p109,GCC
SCR-00650,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Delta Trade,Egypt,1530.52,1561.76,2.00,EGP,Low Stock,82,4.4,4606,2024-03-22T12:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p110,EMEA
SCR-00651,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Vertex Global,Bahrain,920.46,1111.94,17.22,QAR,Low Stock,176,4.7,834,2024-03-22T15:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p101,EMEA
SCR-00652,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Alpha Supply,Kuwait,820.94,937.47,12.43,EUR,In Stock,202,4.1,4372,2024-03-22T18:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p102,GCC
SCR-00653,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Delta Trade,USA,883.96,888.40,0.50,AED,In Stock,50,4.3,1855,2024-03-22T21:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p103,Global
SCR-00654,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Alpha Supply,UK,672.48,818.90,17.88,BHD,In Stock,32,3.5,2238,2024-03-23T00:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p104,EMEA
SCR-00655,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Vertex Global,KSA,206.54,211.64,2.41,BHD,In Stock,128,4.2,3022,2024-03-23T03:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p105,EMEA
SCR-00656,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Prime Distribution,Bahrain,835.94,854.31,2.15,KWD,Out of Stock,248,3.6,1629,2024-03-23T06:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p106,Global
SCR-00657,P107,SKU-P107,Webcam 4K,Video,ClearView,Prime Distribution,Egypt,989.70,1181.73,16.25,EUR,In Stock,23,4.1,4252,2024-03-23T09:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p107,GCC
SCR-00658,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Delta Trade,USA,1181.87,1244.73,5.05,QAR,In Stock,214,4.6,1074,2024-03-23T12:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p108,Global
SCR-00659,P109,SKU-P109,Desk Lamp,Office,BrightNest,Alpha Supply,USA,557.34,619.20,9.99,BHD,Low Stock,162,4.5,1744,2024-03-23T15:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p109,EMEA
SCR-00660,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Alpha Supply,Qatar,1263.33,1401.68,9.87,AED,Low Stock,156,3.5,2973,2024-03-23T18:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p110,Global
SCR-00661,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Delta Trade,Bahrain,657.43,717.88,8.42,BHD,Low Stock,58,3.8,4270,2024-03-23T21:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p101,Global
SCR-00662,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Alpha Supply,UK,1431.80,1745.89,17.99,EGP,Out of Stock,78,3.6,718,2024-03-24T00:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p102,GCC
SCR-00663,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Prime Distribution,USA,351.62,362.94,3.12,QAR,In Stock,133,3.9,796,2024-03-24T03:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p103,EMEA
SCR-00664,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Vertex Global,UK,847.41,1024.80,17.31,EGP,In Stock,133,4.6,2435,2024-03-24T06:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p104,GCC
SCR-00665,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Vertex Global,KSA,1017.98,1041.94,2.30,EUR,Low Stock,180,3.8,2266,2024-03-24T09:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p105,GCC
SCR-00666,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Prime Distribution,KSA,1452.68,1456.03,0.23,EGP,Out of Stock,226,4.9,4187,2024-03-24T12:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p106,GCC
SCR-00667,P107,SKU-P107,Webcam 4K,Video,ClearView,Alpha Supply,UAE,572.63,696.71,17.81,KWD,In Stock,231,4.0,543,2024-03-24T15:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p107,GCC
SCR-00668,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Delta Trade,Qatar,713.78,747.73,4.54,EUR,In Stock,214,3.6,4998,2024-03-24T18:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p108,GCC
SCR-00669,P109,SKU-P109,Desk Lamp,Office,BrightNest,Prime Distribution,Kuwait,1586.52,1664.59,4.69,EUR,Low Stock,13,4.9,1558,2024-03-24T21:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p109,EMEA
SCR-00670,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Alpha Supply,KSA,1338.66,1490.55,10.19,KWD,Out of Stock,225,4.8,2995,2024-03-25T00:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p110,GCC
SCR-00671,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Delta Trade,Qatar,1287.73,1402.15,8.16,GBP,Low Stock,23,3.7,847,2024-03-25T03:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p101,GCC
SCR-00672,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Vertex Global,Kuwait,984.24,1123.43,12.39,BHD,Out of Stock,20,4.5,4111,2024-03-25T06:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p102,EMEA
SCR-00673,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Alpha Supply,Qatar,860.88,1003.24,14.19,EUR,In Stock,60,4.2,4936,2024-03-25T09:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p103,Global
SCR-00674,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Vertex Global,UAE,844.39,921.12,8.33,BHD,In Stock,88,4.2,3300,2024-03-25T12:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p104,GCC
SCR-00675,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Alpha Supply,UAE,444.56,487.30,8.77,QAR,In Stock,111,4.6,2696,2024-03-25T15:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p105,EMEA
SCR-00676,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Alpha Supply,UAE,343.00,372.83,8.00,EUR,In Stock,237,3.2,2483,2024-03-25T18:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p106,Global
SCR-00677,P107,SKU-P107,Webcam 4K,Video,ClearView,Alpha Supply,UAE,237.35,280.86,15.49,EGP,In Stock,120,4.3,4152,2024-03-25T21:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p107,Global
SCR-00678,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Prime Distribution,Egypt,1593.03,1625.37,1.99,QAR,Low Stock,1,4.8,765,2024-03-26T00:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p108,Global
SCR-00679,P109,SKU-P109,Desk Lamp,Office,BrightNest,Alpha Supply,Qatar,1334.01,1593.23,16.27,EGP,Out of Stock,32,4.5,3305,2024-03-26T03:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p109,GCC
SCR-00680,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Delta Trade,Kuwait,219.82,267.23,17.74,GBP,Low Stock,36,5.0,838,2024-03-26T06:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p110,Global
SCR-00681,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Prime Distribution,Kuwait,424.14,435.69,2.65,EUR,In Stock,128,4.3,902,2024-03-26T09:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p101,GCC
SCR-00682,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Delta Trade,KSA,938.32,1070.90,12.38,GBP,Low Stock,151,4.2,570,2024-03-26T12:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p102,EMEA
SCR-00683,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Delta Trade,Kuwait,394.69,471.84,16.35,BHD,Out of Stock,235,4.5,4291,2024-03-26T15:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p103,GCC
SCR-00684,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Vertex Global,Qatar,1043.35,1243.41,16.09,BHD,Out of Stock,28,4.3,1779,2024-03-26T18:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p104,GCC
SCR-00685,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Prime Distribution,Egypt,371.02,379.91,2.34,GBP,Out of Stock,46,4.1,3752,2024-03-26T21:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p105,GCC
SCR-00686,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Delta Trade,Bahrain,98.15,117.70,16.61,QAR,In Stock,204,3.7,2753,2024-03-27T00:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p106,EMEA
SCR-00687,P107,SKU-P107,Webcam 4K,Video,ClearView,Vertex Global,Qatar,350.47,370.12,5.31,GBP,Low Stock,213,3.4,337,2024-03-27T03:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p107,GCC
SCR-00688,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Vertex Global,KSA,511.19,521.04,1.89,SAR,Low Stock,209,4.4,4518,2024-03-27T06:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p108,Global
SCR-00689,P109,SKU-P109,Desk Lamp,Office,BrightNest,Prime Distribution,Bahrain,1178.13,1359.02,13.31,AED,In Stock,70,4.4,2572,2024-03-27T09:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p109,EMEA
SCR-00690,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Vertex Global,Egypt,847.84,908.34,6.66,BHD,In Stock,42,4.0,3253,2024-03-27T12:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p110,EMEA
