transaction_id,customer_id,product_id,campaign_id,store_id,session_id,transaction_date,quantity,price,total_amount,order_id,payment_method,currency_code,country_code,city,sales_channel,device_type,promo_code,discount_amount,tax_amount,shipping_amount,fulfillment_status,transaction_status
T00762,C0004,P106,CMP-002,STR-001,SES-000762,7/30/2024,2,224.57,454.20,ORD-00762,Google Pay,BHD,USA,Chicago,Retail,Tablet,WELCOME10,16.74,21.62,0.18,Delivered,Completed
T00763,C0732,P103,CMP-005,STR-006,SES-000763,12/11/2023,3,1171.40,3238.02,ORD-00763,Cash,GBP,Qatar,Al Rayyan,Online,Tablet,WELCOME10,458.94,152.76,30.00,Returned,Completed
T00764,C0450,P110,CMP-006,STR-005,SES-000764,5/21/2022,6,1016.65,5652.57,ORD-00764,Apple Pay,GBP,Egypt,Giza,Retail,Tablet,NONE,717.08,269.14,0.61,In Transit,Completed
T00765,C0231,P105,CMP-003,STR-005,SES-000765,6/11/2022,5,1244.29,6279.48,ORD-00765,Credit Card,QAR,UAE,Abu Dhabi,Retail,Tablet,RAMADAN20,289.56,296.59,51.00,Returned,Completed
T00766,C0115,P108,CMP-002,STR-003,SES-000766,12/18/2024,6,491.39,2838.13,ORD-00766,Apple Pay,EUR,KSA,Dammam,Marketplace,Tablet,NONE,259.05,134.46,14.38,In Transit,Completed
T00767,C0428,P103,CMP-006,STR-006,SES-000767,3/13/2024,4,288.29,1245.26,ORD-00767,Apple Pay,BHD,Kuwait,Hawalli,Online,Mobile,WELCOME10,1.87,57.56,36.41,Packed,Completed
T00768,C0382,P107,CMP-004,STR-004,SES-000768,5/7/2022,1,1023.45,1005.39,ORD-00768,Credit Card,BHD,KSA,Dammam,Online,Mobile,VIP15,95.13,46.42,30.65,In Transit,Pending
T00769,C0587,P110,CMP-002,STR-006,SES-000769,4/3/2022,4,1219.71,4475.46,ORD-00769,Cash,AED,Qatar,Al Rayyan,Online,Mobile,NONE,666.00,210.64,51.98,Packed,Completed
T00770,C0569,P110,CMP-006,STR-004,SES-000770,3/8/2022,3,76.55,230.99,ORD-00770,Credit Card,BHD,Kuwait,Kuwait City,Online,Desktop,NONE,31.65,9.90,23.09,Returned,Completed
T00771,C0934,P102,CMP-003,STR-004,SES-000771,12/9/2023,3,467.55,1512.97,ORD-00771,Apple Pay,GBP,UAE,Abu Dhabi,Marketplace,Desktop,NONE,18.07,69.23,59.16,Returned,Completed
T00772,C0764,P110,CMP-001,STR-003,SES-000772,4/21/2024,4,310.24,1191.00,ORD-00772,Apple Pay,EUR,UK,Manchester,Retail,Desktop,RAMADAN20,128.49,55.62,22.91,In Transit,Completed
T00773,C0056,P108,CMP-003,STR-003,SES-000773,3/4/2023,3,289.55,852.99,ORD-00773,Credit Card,SAR,Kuwait,Kuwait City,Retail,Mobile,RAMADAN20,104.69,38.20,50.83,In Transit,Completed
T00774,C0408,P105,CMP-004,STR-001,SES-000774,3/15/2024,6,666.86,3980.61,ORD-00774,Bank Transfer,BHD,USA,Chicago,Retail,Tablet,NONE,256.28,187.24,48.49,Packed,Completed
T00775,C0067,P105,CMP-003,STR-002,SES-000775,7/16/2023,3,832.65,2498.66,ORD-00775,Credit Card,KWD,USA,Austin,Online,Desktop,NONE,162.32,116.78,46.25,Delivered,Completed
T00776,C0202,P106,CMP-006,STR-001,SES-000776,12/2/2024,3,82.93,282.75,ORD-00776,Cash,EGP,USA,New York,Retail,Tablet,VIP15,33.11,10.78,56.29,Returned,Completed
T00777,C0101,P104,CMP-002,STR-004,SES-000777,6/25/2022,1,75.94,107.31,ORD-00777,Apple Pay,EUR,Egypt,Giza,Marketplace,Mobile,VIP15,7.04,3.44,34.97,Returned,Completed
T00778,C0751,P110,CMP-005,STR-001,SES-000778,11/21/2022,6,50.36,351.29,ORD-00778,Bank Transfer,GBP,UAE,Sharjah,Online,Tablet,WELCOME10,2.21,15.00,36.34,Packed,Refunded
T00779,C0131,P106,CMP-005,STR-002,SES-000779,10/2/2022,5,657.03,3243.20,ORD-00779,Credit Card,EGP,Bahrain,Manama,Retail,Desktop,NONE,241.26,152.19,47.12,Packed,Pending
T00780,C0788,P104,CMP-001,STR-001,SES-000780,5/25/2024,2,1309.68,2444.31,ORD-00780,Apple Pay,EGP,Bahrain,Riffa,Marketplace,Desktop,NONE,297.88,116.07,6.76,Returned,Refunded
T00781,C0585,P102,CMP-004,STR-004,SES-000781,3/30/2024,1,1030.93,989.90,ORD-00781,Cash,SAR,KSA,Dammam,Online,Desktop,WELCOME10,88.62,47.12,0.47,Packed,Completed
T00782,C0234,P106,CMP-005,STR-001,SES-000782,5/25/2023,6,334.11,2094.12,ORD-00782,Apple Pay,KWD,UK,Manchester,Marketplace,Mobile,RAMADAN20,62.02,97.13,54.35,Packed,Completed
T00783,C0363,P101,CMP-003,STR-006,SES-000783,2/27/2022,5,399.19,2038.76,ORD-00783,Bank Transfer,SAR,UK,London,Marketplace,Tablet,WELCOME10,79.78,95.81,26.78,Packed,Completed
T00784,C0550,P103,CMP-003,STR-003,SES-000784,3/1/2024,5,262.55,1212.71,ORD-00784,Bank Transfer,EGP,Egypt,Giza,Retail,Desktop,NONE,180.65,56.60,24.01,Packed,Pending
T00785,C0442,P105,CMP-006,STR-006,SES-000785,6/18/2024,2,233.73,451.13,ORD-00785,Apple Pay,EGP,UAE,Sharjah,Marketplace,Mobile,RAMADAN20,50.25,20.86,13.06,Packed,Refunded
T00786,C0892,P109,CMP-006,STR-002,SES-000786,3/15/2024,5,1125.52,5783.52,ORD-00786,Google Pay,KWD,KSA,Jeddah,Online,Tablet,RAMADAN20,133.85,274.69,15.08,In Transit,Refunded
T00787,C0356,P110,CMP-001,STR-003,SES-000787,6/13/2023,4,442.47,1858.67,ORD-00787,Apple Pay,QAR,UAE,Dubai,Marketplace,Mobile,NONE,23.97,87.30,25.46,In Transit,Refunded
T00788,C0601,P105,CMP-006,STR-006,SES-000788,3/10/2022,4,1044.81,4289.06,ORD-00788,Apple Pay,GBP,UAE,Abu Dhabi,Retail,Mobile,VIP15,114.41,203.24,20.99,In Transit,Completed
T00789,C0679,P109,CMP-002,STR-003,SES-000789,2/6/2024,1,875.72,857.67,ORD-00789,Credit Card,BHD,UK,Birmingham,Marketplace,Desktop,VIP15,77.14,39.93,19.16,Returned,Completed
T00790,C0735,P109,CMP-001,STR-006,SES-000790,10/22/2023,6,689.44,3774.95,ORD-00790,Google Pay,AED,KSA,Jeddah,Online,Tablet,RAMADAN20,565.65,178.55,25.41,Packed,Completed
T00791,C0027,P105,CMP-002,STR-006,SES-000791,7/7/2024,4,1483.60,6040.95,ORD-00791,Cash,BHD,UAE,Dubai,Online,Desktop,VIP15,230.59,285.19,51.95,Packed,Refunded
T00792,C0120,P106,CMP-002,STR-005,SES-000792,5/2/2023,1,501.01,500.53,ORD-00792,Credit Card,AED,UAE,Sharjah,Retail,Mobile,NONE,31.94,23.45,8.01,Returned,Pending
T00793,C0875,P101,CMP-005,STR-005,SES-000793,11/19/2024,2,277.29,628.79,ORD-00793,Google Pay,EGP,Bahrain,Riffa,Retail,Mobile,NONE,3.00,27.58,49.63,In Transit,Completed
T00794,C0201,P106,CMP-006,STR-003,SES-000794,10/2/2024,5,145.95,769.95,ORD-00794,Cash,EGP,Bahrain,Manama,Retail,Tablet,NONE,5.43,36.22,9.41,Packed,Completed
T00795,C0089,P101,CMP-001,STR-006,SES-000795,12/10/2022,2,731.81,1455.26,ORD-00795,Google Pay,BHD,UK,London,Retail,Tablet,WELCOME10,123.26,67.02,47.88,In Transit,Pending
T00796,C0708,P105,CMP-002,STR-002,SES-000796,6/2/2024,1,367.25,354.97,ORD-00796,Cash,AED,UAE,Abu Dhabi,Retail,Desktop,RAMADAN20,46.31,16.05,17.98,Delivered,Completed
T00797,C0239,P108,CMP-005,STR-001,SES-000797,10/1/2024,1,1185.78,1258.66,ORD-00797,Google Pay,EGP,UAE,Sharjah,Marketplace,Desktop,NONE,8.76,58.85,22.79,In Transit,Pending
T00798,C0166,P101,CMP-005,STR-003,SES-000798,8/28/2022,3,149.29,495.86,ORD-00798,Cash,EUR,Kuwait,Hawalli,Marketplace,Mobile,NONE,12.55,21.77,38.77,Returned,Completed
T00799,C0592,P105,CMP-001,STR-001,SES-000799,6/24/2024,1,575.59,555.29,ORD-00799,Bank Transfer,QAR,Egypt,Giza,Retail,Tablet,RAMADAN20,50.31,26.26,3.75,Packed,Refunded
T00800,C0129,P106,CMP-005,STR-006,SES-000800,2/13/2022,1,240.34,255.12,ORD-00800,Google Pay,GBP,USA,New York,Marketplace,Mobile,WELCOME10,21.71,10.93,25.56,Returned,Pending
T00801,C0944,P107,CMP-006,STR-004,SES-000801,6/2/2022,3,485.55,1353.36,ORD-00801,Apple Pay,KWD,Qatar,Al Rayyan,Retail,Tablet,VIP15,205.29,62.57,39.43,Returned,Completed
T00802,C0807,P110,CMP-003,STR-004,SES-000802,10/14/2024,1,90.59,117.08,ORD-00802,Credit Card,AED,KSA,Riyadh,Online,Desktop,WELCOME10,13.38,3.86,36.01,Packed,Refunded
T00803,C0835,P104,CMP-003,STR-005,SES-000803,11/1/2022,1,947.64,936.96,ORD-00803,Credit Card,KWD,UAE,Sharjah,Retail,Mobile,VIP15,66.84,44.04,12.12,In Transit,Pending
T00804,C0986,P109,CMP-006,STR-004,SES-000804,5/11/2024,2,1231.59,2583.09,ORD-00804,Google Pay,GBP,USA,New York,Retail,Desktop,NONE,40.72,121.12,39.51,Returned,Completed
T00805,C0066,P106,CMP-003,STR-002,SES-000805,8/26/2022,1,1270.02,1239.72,ORD-00805,Cash,KWD,UAE,Abu Dhabi,Retail,Desktop,NONE,132.75,56.86,45.59,Packed,Refunded
T00806,C0334,P110,CMP-003,STR-001,SES-000806,9/1/2024,2,368.35,723.01,ORD-00806,Cash,SAR,Kuwait,Hawalli,Marketplace,Mobile,NONE,72.29,33.22,25.38,Packed,Refunded
T00807,C0923,P105,CMP-001,STR-006,SES-000807,1/2/2022,6,161.95,990.04,ORD-00807,Credit Card,AED,KSA,Dammam,Marketplace,Mobile,WELCOME10,79.70,44.60,53.44,Packed,Completed
T00808,C0858,P105,CMP-002,STR-002,SES-000808,2/27/2024,3,1165.27,3173.21,ORD-00808,Google Pay,SAR,USA,Austin,Retail,Tablet,NONE,506.19,149.48,34.11,Returned,Pending
T00809,C0670,P106,CMP-003,STR-001,SES-000809,7/10/2024,5,191.36,976.01,ORD-00809,Cash,AED,KSA,Dammam,Retail,Mobile,VIP15,40.90,45.80,14.31,In Transit,Pending
T00810,C0731,P105,CMP-005,STR-005,SES-000810,2/24/2023,1,1462.64,1486.80,ORD-00810,Cash,AED,Egypt,Cairo,Retail,Mobile,NONE,62.23,70.02,16.37,Delivered,Refunded
T00811,C0601,P106,CMP-004,STR-005,SES-000811,7/11/2022,5,815.28,4197.65,ORD-00811,Apple Pay,SAR,UAE,Abu Dhabi,Marketplace,Desktop,WELCOME10,132.04,197.22,56.07,Returned,Refunded
T00812,C0295,P101,CMP-006,STR-002,SES-000812,4/9/2022,4,536.80,2189.79,ORD-00812,Cash,AED,UAE,Sharjah,Retail,Desktop,VIP15,108.47,101.94,49.12,Delivered,Pending
T00813,C0119,P101,CMP-004,STR-004,SES-000813,8/14/2022,1,873.46,878.93,ORD-00813,Credit Card,AED,Kuwait,Kuwait City,Marketplace,Tablet,WELCOME10,57.86,40.78,22.55,Delivered,Pending
T00814,C0392,P106,CMP-002,STR-006,SES-000814,10/18/2024,3,879.35,2644.36,ORD-00814,Cash,GBP,UK,Birmingham,Retail,Mobile,NONE,140.03,124.90,21.44,In Transit,Refunded
T00815,C0395,P106,CMP-003,STR-005,SES-000815,5/19/2023,3,1380.03,3730.44,ORD-00815,Apple Pay,EUR,Bahrain,Riffa,Retail,Tablet,NONE,593.35,177.34,6.36,Delivered,Refunded
T00816,C0643,P109,CMP-004,STR-006,SES-000816,5/4/2023,2,111.92,216.33,ORD-00816,Apple Pay,AED,UAE,Sharjah,Marketplace,Tablet,NONE,20.09,10.19,2.39,Returned,Refunded
T00817,C0132,P104,CMP-006,STR-002,SES-000817,11/1/2023,3,1378.68,3993.38,ORD-00817,Cash,SAR,Bahrain,Riffa,Online,Tablet,RAMADAN20,337.67,189.92,5.09,Returned,Refunded
T00818,C0101,P106,CMP-001,STR-005,SES-000818,3/2/2022,4,1496.29,5492.71,ORD-00818,Google Pay,EUR,Egypt,Giza,Marketplace,Desktop,NONE,771.78,260.67,18.66,Delivered,Completed
T00819,C0891,P103,CMP-003,STR-005,SES-000819,6/27/2024,4,490.46,2051.68,ORD-00819,Google Pay,KWD,Kuwait,Kuwait City,Retail,Desktop,RAMADAN20,27.21,96.73,20.32,In Transit,Completed
T00820,C0610,P107,CMP-001,STR-003,SES-000820,2/6/2022,1,1479.88,1416.10,ORD-00820,Cash,AED,UK,Manchester,Marketplace,Desktop,VIP15,146.34,66.68,15.88,In Transit,Pending
T00821,C0433,P103,CMP-006,STR-006,SES-000821,2/6/2024,2,1246.68,2467.47,ORD-00821,Cash,BHD,Bahrain,Manama,Retail,Mobile,NONE,157.46,116.80,14.77,Returned,Refunded
T00822,C0400,P107,CMP-004,STR-003,SES-000822,11/7/2022,3,975.29,3046.46,ORD-00822,Apple Pay,SAR,UK,Manchester,Marketplace,Desktop,RAMADAN20,79.76,142.31,58.04,Delivered,Refunded
T00823,C0944,P106,CMP-005,STR-001,SES-000823,7/29/2022,2,434.25,856.10,ORD-00823,Bank Transfer,GBP,Qatar,Al Rayyan,Marketplace,Mobile,VIP15,98.63,38.49,47.74,Delivered,Pending
T00824,C0432,P109,CMP-001,STR-001,SES-000824,10/12/2022,2,702.79,1331.84,ORD-00824,Apple Pay,GBP,KSA,Jeddah,Retail,Tablet,WELCOME10,161.08,62.23,25.11,In Transit,Completed
T00825,C0926,P107,CMP-001,STR-001,SES-000825,8/2/2024,6,1438.31,8850.67,ORD-00825,Google Pay,SAR,UK,Manchester,Online,Mobile,RAMADAN20,224.46,420.27,25.00,Delivered,Completed
T00826,C0344,P105,CMP-002,STR-004,SES-000826,1/12/2022,1,1015.49,958.82,ORD-00826,Apple Pay,GBP,USA,Austin,Online,Tablet,WELCOME10,150.42,43.25,50.50,Delivered,Completed
T00827,C0171,P106,CMP-006,STR-002,SES-000827,3/30/2022,3,1249.26,3445.95,ORD-00827,Google Pay,AED,Qatar,Doha,Marketplace,Mobile,VIP15,488.72,162.95,23.94,Packed,Completed
T00828,C0116,P102,CMP-003,STR-004,SES-000828,8/28/2023,6,772.95,4657.98,ORD-00828,Cash,BHD,Egypt,Alexandria,Marketplace,Mobile,NONE,225.22,220.62,24.88,In Transit,Pending
T00829,C0957,P104,CMP-002,STR-004,SES-000829,8/13/2023,5,247.24,1280.15,ORD-00829,Cash,EUR,USA,Austin,Marketplace,Desktop,RAMADAN20,63.90,58.62,49.23,Delivered,Refunded
T00830,C0394,P104,CMP-006,STR-005,SES-000830,3/5/2023,6,94.54,516.39,ORD-00830,Bank Transfer,AED,KSA,Riyadh,Marketplace,Mobile,NONE,84.64,24.13,9.66,Packed,Completed
T00831,C0852,P106,CMP-003,STR-004,SES-000831,6/23/2023,6,154.23,1000.45,ORD-00831,Google Pay,SAR,Egypt,Alexandria,Online,Mobile,WELCOME10,18.58,45.34,48.31,Packed,Completed
T00832,C0016,P102,CMP-004,STR-005,SES-000832,5/29/2022,5,1354.77,6870.43,ORD-00832,Google Pay,KWD,USA,Chicago,Marketplace,Desktop,RAMADAN20,270.43,325.17,41.84,Returned,Completed
T00833,C0353,P104,CMP-004,STR-004,SES-000833,7/31/2022,1,741.12,693.25,ORD-00833,Google Pay,KWD,UAE,Sharjah,Retail,Desktop,VIP15,83.35,32.89,2.59,Delivered,Refunded
T00834,C0349,P107,CMP-003,STR-005,SES-000834,12/20/2022,2,1491.80,3118.38,ORD-00834,Google Pay,EGP,Bahrain,Riffa,Online,Mobile,RAMADAN20,21.17,148.12,7.83,Delivered,Refunded
T00835,C0395,P105,CMP-002,STR-002,SES-000835,1/30/2023,6,1204.16,6519.55,ORD-00835,Credit Card,BHD,Bahrain,Riffa,Retail,Tablet,WELCOME10,1036.19,309.44,21.34,Delivered,Completed
T00836,C0071,P106,CMP-002,STR-005,SES-000836,11/28/2022,4,1134.14,4804.77,ORD-00836,Cash,GBP,UK,Manchester,Retail,Mobile,RAMADAN20,5.93,226.53,47.61,Returned,Refunded
T00837,C0646,P105,CMP-002,STR-001,SES-000837,8/27/2022,6,1165.32,6837.95,ORD-00837,Apple Pay,SAR,UAE,Abu Dhabi,Online,Mobile,NONE,522.99,323.45,45.57,Delivered,Completed
T00838,C0979,P105,CMP-004,STR-001,SES-000838,4/9/2022,3,299.26,830.76,ORD-00838,Google Pay,EUR,UK,London,Marketplace,Tablet,RAMADAN20,124.37,38.67,18.68,In Transit,Completed
T00839,C0022,P104,CMP-005,STR-005,SES-000839,1/4/2024,2,721.46,1379.37,ORD-00839,Cash,GBP,UAE,Abu Dhabi,Retail,Mobile,NONE,136.98,65.30,8.13,Packed,Completed
T00840,C0809,P104,CMP-002,STR-003,SES-000840,7/3/2023,5,827.10,3778.98,ORD-00840,Bank Transfer,EUR,Egypt,Alexandria,Marketplace,Desktop,RAMADAN20,537.74,179.89,1.33,Returned,Completed
T00841,C0320,P104,CMP-005,STR-003,SES-000841,12/3/2022,5,861.06,4360.93,ORD-00841,Credit Card,EGP,UAE,Sharjah,Retail,Desktop,VIP15,165.52,206.99,14.16,Packed,Completed
T00842,C0465,P105,CMP-005,STR-006,SES-000842,5/15/2022,1,624.16,599.81,ORD-00842,Bank Transfer,SAR,USA,New York,Retail,Mobile,WELCOME10,68.07,27.80,15.92,Packed,Completed
T00843,C0659,P105,CMP-006,STR-003,SES-000843,8/17/2023,3,694.80,1972.36,ORD-00843,Cash,QAR,Bahrain,Riffa,Retail,Desktop,RAMADAN20,251.48,91.65,47.79,In Transit,Completed
T00844,C0994,P106,CMP-001,STR-006,SES-000844,6/22/2023,2,199.13,403.52,ORD-00844,Cash,SAR,UK,Manchester,Marketplace,Mobile,RAMADAN20,21.98,18.81,8.43,Delivered,Refunded
T00845,C0066,P104,CMP-002,STR-005,SES-000845,6/24/2022,3,370.60,1100.14,ORD-00845,Google Pay,EUR,UAE,Abu Dhabi,Online,Mobile,WELCOME10,89.23,51.13,26.44,In Transit,Completed
T00846,C0271,P106,CMP-006,STR-006,SES-000846,10/29/2022,3,1093.48,3092.51,ORD-00846,Bank Transfer,EGP,Egypt,Alexandria,Online,Desktop,RAMADAN20,382.96,144.87,50.16,Returned,Completed
T00847,C0062,P110,CMP-006,STR-004,SES-000847,2/24/2022,2,1283.08,2460.00,ORD-00847,Bank Transfer,EUR,UK,Birmingham,Online,Mobile,RAMADAN20,235.52,116.53,12.83,In Transit,Completed
T00848,C0577,P102,CMP-005,STR-001,SES-000848,1/25/2023,5,1400.62,6824.05,ORD-00848,Credit Card,GBP,Bahrain,Riffa,Retail,Desktop,NONE,543.09,323.00,41.04,Returned,Completed
T00849,C0638,P109,CMP-003,STR-005,SES-000849,10/22/2023,3,41.08,159.26,ORD-00849,Google Pay,SAR,UAE,Dubai,Retail,Mobile,VIP15,0.68,6.13,30.57,Returned,Completed
T00850,C0472,P109,CMP-003,STR-004,SES-000850,4/13/2024,2,130.31,277.65,ORD-00850,Bank Transfer,EGP,UAE,Sharjah,Retail,Desktop,WELCOME10,36.54,11.20,42.37,In Transit,Completed
T00851,C0838,P109,CMP-001,STR-003,SES-000851,7/6/2023,3,629.06,1757.19,ORD-00851,Google Pay,BHD,UK,London,Marketplace,Mobile,NONE,233.71,82.67,21.05,Delivered,Completed
T00852,C0266,P107,CMP-006,STR-002,SES-000852,5/15/2023,5,410.87,2072.15,ORD-00852,Credit Card,SAR,Egypt,Giza,Online,Tablet,WELCOME10,99.94,97.72,20.02,Packed,Completed
T00853,C0930,P110,CMP-006,STR-005,SES-000853,10/26/2024,3,850.77,2605.42,ORD-00853,Credit Card,KWD,KSA,Jeddah,Retail,Mobile,NONE,78.28,123.70,7.69,Packed,Completed
T00854,C0580,P103,CMP-006,STR-002,SES-000854,11/7/2022,6,83.38,524.12,ORD-00854,Credit Card,BHD,Qatar,Al Rayyan,Marketplace,Desktop,RAMADAN20,53.84,22.32,55.36,Delivered,Refunded
T00855,C0892,P109,CMP-002,STR-006,SES-000855,11/22/2022,5,267.84,1283.83,ORD-00855,Credit Card,AED,KSA,Jeddah,Retail,Mobile,RAMADAN20,142.12,59.85,26.90,Returned,Completed
T00856,C0336,P105,CMP-005,STR-006,SES-000856,4/18/2024,2,563.89,1057.90,ORD-00856,Credit Card,SAR,Egypt,Alexandria,Online,Mobile,WELCOME10,140.26,49.38,21.00,In Transit,Completed
T00857,C0939,P104,CMP-001,STR-001,SES-000857,11/28/2022,3,352.08,1007.08,ORD-00857,Google Pay,EUR,USA,Austin,Marketplace,Tablet,WELCOME10,108.46,47.39,11.91,Returned,Completed
T00858,C0437,P108,CMP-006,STR-003,SES-000858,6/9/2024,3,453.44,1388.41,ORD-00858,Cash,EGP,Bahrain,Riffa,Online,Mobile,NONE,42.96,65.87,5.18,In Transit,Completed
T00859,C0976,P108,CMP-002,STR-001,SES-000859,12/12/2023,3,497.39,1519.46,ORD-00859,Cash,KWD,Kuwait,Kuwait City,Marketplace,Desktop,NONE,50.83,72.07,6.05,Packed,Refunded
T00860,C0844,P110,CMP-003,STR-003,SES-000860,1/29/2022,3,1451.32,4055.46,ORD-00860,Credit Card,BHD,KSA,Riyadh,Online,Mobile,VIP15,533.18,191.04,43.64,Packed,Pending
T00861,C0154,P109,CMP-006,STR-005,SES-000861,4/12/2024,4,770.52,2985.55,ORD-00861,Bank Transfer,KWD,Egypt,Giza,Retail,Mobile,VIP15,244.30,141.89,5.88,In Transit,Completed
T00862,C0752,P104,CMP-001,STR-003,SES-000862,12/24/2022,6,336.68,1810.45,ORD-00862,Google Pay,SAR,USA,Austin,Marketplace,Mobile,RAMADAN20,301.74,85.92,6.19,Delivered,Refunded
T00863,C0654,P103,CMP-004,STR-003,SES-000863,10/13/2022,1,91.50,135.15,ORD-00863,Google Pay,AED,Egypt,Giza,Online,Tablet,VIP15,13.44,3.90,53.19,Delivered,Refunded
T00864,C0584,P110,CMP-002,STR-005,SES-000864,6/25/2024,4,1107.93,4300.52,ORD-00864,Google Pay,KWD,Egypt,Giza,Retail,Mobile,VIP15,340.75,204.55,5.00,Delivered,Completed
T00865,C0886,P105,CMP-002,STR-003,SES-000865,7/4/2024,5,441.81,2310.46,ORD-00865,Google Pay,BHD,Qatar,Al Rayyan,Online,Desktop,NONE,14.59,109.72,6.28,Returned,Refunded
T00866,C0835,P110,CMP-003,STR-001,SES-000866,10/25/2023,6,1413.27,8138.89,ORD-00866,Apple Pay,SAR,UAE,Sharjah,Retail,Mobile,RAMADAN20,775.73,385.19,49.81,Delivered,Completed
T00867,C0408,P109,CMP-005,STR-003,SES-000867,1/29/2022,3,1055.68,2944.39,ORD-00867,Apple Pay,AED,USA,Chicago,Retail,Tablet,VIP15,402.27,138.24,41.38,Returned,Pending
T00868,C0103,P105,CMP-001,STR-003,SES-000868,1/16/2023,5,470.42,2353.28,ORD-00868,Bank Transfer,BHD,UAE,Sharjah,Marketplace,Desktop,NONE,164.86,109.36,56.68,Returned,Completed
T00869,C0248,P108,CMP-003,STR-004,SES-000869,2/8/2024,4,844.82,3120.28,ORD-00869,Bank Transfer,SAR,Qatar,Al Rayyan,Marketplace,Desktop,WELCOME10,419.36,148.00,12.36,Returned,Completed
T00870,C0669,P102,CMP-001,STR-004,SES-000870,11/26/2024,3,891.79,2705.31,ORD-00870,Google Pay,SAR,USA,Chicago,Marketplace,Mobile,RAMADAN20,149.10,126.31,52.73,Returned,Completed
T00871,C0503,P109,CMP-002,STR-003,SES-000871,4/13/2024,6,390.83,2204.08,ORD-00871,Google Pay,SAR,Bahrain,Manama,Online,Mobile,NONE,257.51,104.37,12.24,Delivered,Completed
T00872,C0674,P109,CMP-005,STR-002,SES-000872,8/29/2022,3,868.13,2433.67,ORD-00872,Credit Card,SAR,UK,Manchester,Online,Tablet,WELCOME10,302.03,115.12,16.19,Delivered,Completed
T00873,C0663,P108,CMP-003,STR-004,SES-000873,6/13/2023,6,851.14,4602.86,ORD-00873,Cash,EUR,Egypt,Alexandria,Online,Tablet,VIP15,762.39,217.22,41.19,Packed,Completed
T00874,C0798,P109,CMP-001,STR-002,SES-000874,5/19/2022,2,404.89,780.11,ORD-00874,Google Pay,BHD,UAE,Sharjah,Retail,Mobile,NONE,97.62,35.61,32.34,Returned,Completed
T00875,C0599,P103,CMP-004,STR-005,SES-000875,1/14/2024,4,422.11,1763.16,ORD-00875,Apple Pay,KWD,UAE,Abu Dhabi,Marketplace,Mobile,VIP15,48.90,81.98,41.64,Returned,Completed
T00876,C0971,P103,CMP-004,STR-005,SES-000876,8/10/2022,6,494.65,2763.16,ORD-00876,Bank Transfer,EUR,UAE,Abu Dhabi,Retail,Tablet,WELCOME10,353.01,130.74,17.53,Delivered,Refunded
T00877,C0794,P103,CMP-005,STR-004,SES-000877,11/2/2022,2,1180.96,2234.21,ORD-00877,Cash,BHD,UAE,Abu Dhabi,Online,Tablet,RAMADAN20,274.15,104.39,42.05,Packed,Completed
T00878,C0848,P105,CMP-006,STR-003,SES-000878,12/19/2023,2,883.70,1644.89,ORD-00878,Credit Card,EGP,UAE,Abu Dhabi,Retail,Tablet,NONE,250.79,75.83,52.45,Packed,Pending
T00879,C0737,P106,CMP-004,STR-006,SES-000879,10/24/2024,1,1435.65,1398.16,ORD-00879,Apple Pay,BHD,USA,Austin,Retail,Mobile,RAMADAN20,119.98,65.78,16.71,Packed,Refunded
T00880,C0566,P105,CMP-005,STR-003,SES-000880,8/11/2022,6,1316.18,7243.78,ORD-00880,Bank Transfer,AED,Kuwait,Kuwait City,Marketplace,Desktop,RAMADAN20,1044.39,342.63,48.46,In Transit,Completed
T00881,C0355,P104,CMP-004,STR-006,SES-000881,12/8/2022,4,1343.58,5673.45,ORD-00881,Credit Card,EGP,Egypt,Alexandria,Online,Tablet,WELCOME10,14.43,267.99,45.57,Delivered,Completed
T00882,C0015,P103,CMP-005,STR-004,SES-000882,1/3/2025,1,646.34,677.16,ORD-00882,Apple Pay,QAR,Egypt,Cairo,Marketplace,Desktop,VIP15,46.70,29.98,47.54,Packed,Completed
T00883,C0625,P103,CMP-002,STR-002,SES-000883,12/15/2022,1,213.48,229.66,ORD-00883,Credit Card,GBP,Bahrain,Riffa,Marketplace,Tablet,WELCOME10,17.54,9.80,23.92,Packed,Completed
T00884,C0234,P103,CMP-004,STR-002,SES-000884,4/7/2023,3,407.09,1284.72,ORD-00884,Bank Transfer,AED,UK,Manchester,Retail,Mobile,NONE,49.08,58.61,53.92,In Transit,Pending
T00885,C0599,P110,CMP-003,STR-005,SES-000885,12/8/2022,6,267.02,1520.68,ORD-00885,Apple Pay,QAR,UAE,Abu Dhabi,Marketplace,Desktop,NONE,164.80,71.87,11.49,Returned,Completed
T00886,C0047,P109,CMP-006,STR-001,SES-000886,11/8/2024,4,315.29,1192.58,ORD-00886,Apple Pay,GBP,Egypt,Alexandria,Marketplace,Tablet,VIP15,177.20,54.20,54.42,Packed,Completed
T00887,C0798,P105,CMP-003,STR-006,SES-000887,1/2/2024,3,404.60,1278.09,ORD-00887,Credit Card,QAR,UAE,Sharjah,Retail,Tablet,RAMADAN20,23.89,59.50,28.68,In Transit,Completed
T00888,C0170,P103,CMP-006,STR-003,SES-000888,7/15/2024,2,71.97,170.91,ORD-00888,Google Pay,AED,KSA,Jeddah,Retail,Mobile,RAMADAN20,10.61,6.67,30.91,In Transit,Completed
