inventory_snapshot_id,snapshot_date,store_id,product_id,sku,product_name,category,brand,stock_quantity,reserved_quantity,available_quantity,reorder_point,safety_stock,inbound_quantity,outbound_quantity,unit_cost,inventory_value,supplier_name,snapshot_timestamp,stock_status
INV-000828,2025-04-18,STR-006,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,309,24,285,43,22,55,58,802.21,228629.85,Prime Distribution,2025-04-18T00:00:00+00:00,Healthy
INV-000829,2025-04-19,STR-003,P107,SKU-P107,Webcam 4K,Video,ClearView,487,35,452,88,42,119,43,410.55,185568.60,Delta Trade,2025-04-19T00:00:00+00:00,Low
INV-000830,2025-04-20,STR-004,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,286,22,264,85,64,0,70,815.15,215199.60,Alpha Supply,2025-04-20T00:00:00+00:00,Healthy
INV-000831,2025-04-21,STR-003,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,77,26,51,38,74,83,89,304.12,15510.12,Vertex Global,2025-04-21T00:00:00+00:00,Low
INV-000832,2025-04-22,STR-006,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,166,37,129,93,25,50,41,281.09,36260.61,Alpha Supply,2025-04-22T00:00:00+00:00,Low
INV-000833,2025-04-23,STR-001,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,219,23,196,68,66,53,82,472.16,92543.36,Delta Trade,2025-04-23T00:00:00+00:00,Out Of Stock
INV-000834,2025-04-24,STR-006,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,85,24,61,118,36,42,45,822.56,50176.16,Delta Trade,2025-04-24T00:00:00+00:00,Healthy
INV-000835,2025-04-25,STR-002,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,331,39,292,120,55,108,31,121.84,35577.28,Delta Trade,2025-04-25T00:00:00+00:00,Healthy
INV-000836,2025-04-26,STR-001,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,172,58,114,101,55,10,54,713.56,81345.84,Delta Trade,2025-04-26T00:00:00+00:00,Healthy
INV-000837,2025-04-27,STR-003,P104,SKU-P104,Laptop Stand,Office,ErgoLift,34,17,17,78,47,48,43,672.29,11428.93,Alpha Supply,2025-04-27T00:00:00+00:00,Low
INV-000838,2025-04-28,STR-003,P109,SKU-P109,Desk Lamp,Office,BrightNest,155,52,103,54,38,106,50,837.22,86233.66,Alpha Supply,2025-04-28T00:00:00+00:00,Low
INV-000839,2025-04-29,STR-002,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,222,0,222,55,64,30,32,81.30,18048.60,Delta Trade,2025-04-29T00:00:00+00:00,Low
INV-000840,2025-04-30,STR-005,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,384,17,367,23,45,13,19,712.21,261381.07,Delta Trade,2025-04-30T00:00:00+00:00,Healthy
INV-000841,2025-01-01,STR-003,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,108,17,91,59,62,7,83,41.56,3781.96,Prime Distribution,2025-01-01T00:00:00+00:00,Low
INV-000842,2025-01-02,STR-005,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,476,17,459,78,57,13,11,283.11,129947.49,Delta Trade,2025-01-02T00:00:00+00:00,Healthy
INV-000843,2025-01-03,STR-005,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,344,4,340,119,64,45,82,417.70,142018.00,Alpha Supply,2025-01-03T00:00:00+00:00,Low
INV-000844,2025-01-04,STR-004,P109,SKU-P109,Desk Lamp,Office,BrightNest,13,13,0,52,65,69,24,97.53,0.00,Vertex Global,2025-01-04T00:00:00+00:00,Healthy
INV-000845,2025-01-05,STR-006,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,249,46,203,42,56,100,19,670.80,136172.40,Vertex Global,2025-01-05T00:00:00+00:00,Healthy
INV-000846,2025-01-06,STR-001,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,228,60,168,53,80,21,90,221.30,37178.40,Prime Distribution,2025-01-06T00:00:00+00:00,Out Of Stock
INV-000847,2025-01-07,STR-003,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,484,54,430,53,25,46,72,382.35,164410.50,Delta Trade,2025-01-07T00:00:00+00:00,Out Of Stock
INV-000848,2025-01-08,STR-005,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,486,54,432,62,59,67,70,506.97,219011.04,Alpha Supply,2025-01-08T00:00:00+00:00,Out Of Stock
INV-000849,2025-01-09,STR-006,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,395,50,345,36,16,90,50,548.13,189104.85,Delta Trade,2025-01-09T00:00:00+00:00,Out Of Stock
INV-000850,2025-01-10,STR-006,P104,SKU-P104,Laptop Stand,Office,ErgoLift,175,8,167,105,71,97,64,413.68,69084.56,Vertex Global,2025-01-10T00:00:00+00:00,Low
INV-000851,2025-01-11,STR-004,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,110,41,69,89,44,12,47,573.41,39565.29,Alpha Supply,2025-01-11T00:00:00+00:00,Low
INV-000852,2025-01-12,STR-001,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,408,29,379,61,20,78,48,864.22,327539.38,Alpha Supply,2025-01-12T00:00:00+00:00,Low
INV-000853,2025-01-13,STR-004,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,61,23,38,119,37,120,18,37.66,1431.08,Vertex Global,2025-01-13T00:00:00+00:00,Healthy
INV-000854,2025-01-14,STR-005,P104,SKU-P104,Laptop Stand,Office,ErgoLift,387,25,362,80,77,67,52,40.40,14624.80,Vertex Global,2025-01-14T00:00:00+00:00,Low
INV-000855,2025-01-15,STR-005,P107,SKU-P107,Webcam 4K,Video,ClearView,133,5,128,118,77,15,30,339.61,43470.08,Delta Trade,2025-01-15T00:00:00+00:00,Out Of Stock
INV-000856,2025-01-16,STR-004,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,11,10,1,39,21,48,76,509.81,509.81,Delta Trade,2025-01-16T00:00:00+00:00,Out Of Stock
INV-000857,2025-01-17,STR-001,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,489,18,471,43,47,40,3,404.09,190326.39,Prime Distribution,2025-01-17T00:00:00+00:00,Low
INV-000858,2025-01-18,STR-003,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,392,43,349,64,53,75,69,108.68,37929.32,Alpha Supply,2025-01-18T00:00:00+00:00,Out Of Stock
INV-000859,2025-01-19,STR-004,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,138,15,123,98,73,36,6,140.54,17286.42,Alpha Supply,2025-01-19T00:00:00+00:00,Healthy
INV-000860,2025-01-20,STR-001,P107,SKU-P107,Webcam 4K,Video,ClearView,469,14,455,46,31,114,34,472.57,215019.35,Delta Trade,2025-01-20T00:00:00+00:00,Low
INV-000861,2025-01-21,STR-005,P107,SKU-P107,Webcam 4K,Video,ClearView,99,16,83,40,22,119,11,338.67,28109.61,Delta Trade,2025-01-21T00:00:00+00:00,Out Of Stock
INV-000862,2025-01-22,STR-006,P107,SKU-P107,Webcam 4K,Video,ClearView,245,40,205,34,42,39,12,583.49,119615.45,Vertex Global,2025-01-22T00:00:00+00:00,Out Of Stock
INV-000863,2025-01-23,STR-003,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,4,3,1,52,52,8,31,897.61,897.61,Prime Distribution,2025-01-23T00:00:00+00:00,Out Of Stock
INV-000864,2025-01-24,STR-003,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,283,24,259,40,45,11,55,734.54,190245.86,Vertex Global,2025-01-24T00:00:00+00:00,Healthy
INV-000865,2025-01-25,STR-005,P109,SKU-P109,Desk Lamp,Office,BrightNest,456,39,417,108,15,98,27,659.44,274986.48,Vertex Global,2025-01-25T00:00:00+00:00,Low
INV-000866,2025-01-26,STR-005,P109,SKU-P109,Desk Lamp,Office,BrightNest,34,33,1,86,24,89,78,727.56,727.56,Delta Trade,2025-01-26T00:00:00+00:00,Healthy
INV-000867,2025-01-27,STR-006,P109,SKU-P109,Desk Lamp,Office,BrightNest,347,40,307,48,69,104,86,361.73,111051.11,Prime Distribution,2025-01-27T00:00:00+00:00,Healthy
INV-000868,2025-01-28,STR-001,P109,SKU-P109,Desk Lamp,Office,BrightNest,213,46,167,24,47,0,83,445.67,74426.89,Alpha Supply,2025-01-28T00:00:00+00:00,Healthy
INV-000869,2025-01-29,STR-002,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,377,46,331,42,52,87,48,188.64,62439.84,Alpha Supply,2025-01-29T00:00:00+00:00,Out Of Stock
INV-000870,2025-01-30,STR-004,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,217,38,179,80,25,67,26,608.11,108851.69,Delta Trade,2025-01-30T00:00:00+00:00,Out Of Stock
INV-000871,2025-01-31,STR-001,P109,SKU-P109,Desk Lamp,Office,BrightNest,284,23,261,61,42,109,85,64.59,16857.99,Delta Trade,2025-01-31T00:00:00+00:00,Low
INV-000872,2025-02-01,STR-001,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,442,9,433,44,21,99,64,167.86,72683.38,Vertex Global,2025-02-01T00:00:00+00:00,Low
INV-000873,2025-02-02,STR-002,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,431,8,423,26,61,45,65,485.46,205349.58,Vertex Global,2025-02-02T00:00:00+00:00,Low
INV-000874,2025-02-03,STR-001,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,344,59,285,66,29,118,33,250.96,71523.60,Alpha Supply,2025-02-03T00:00:00+00:00,Out Of Stock
INV-000875,2025-02-04,STR-005,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,151,33,118,67,47,14,70,799.29,94316.22,Alpha Supply,2025-02-04T00:00:00+00:00,Out Of Stock
INV-000876,2025-02-05,STR-003,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,24,22,2,75,74,79,66,312.61,625.22,Vertex Global,2025-02-05T00:00:00+00:00,Healthy
INV-000877,2025-02-06,STR-003,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,394,55,339,52,25,73,31,309.23,104828.97,Alpha Supply,2025-02-06T00:00:00+00:00,Low
INV-000878,2025-02-07,STR-002,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,402,9,393,36,33,6,67,749.89,294706.77,Vertex Global,2025-02-07T00:00:00+00:00,Low
INV-000879,2025-02-08,STR-003,P107,SKU-P107,Webcam 4K,Video,ClearView,479,20,459,87,15,82,35,580.29,266353.11,Prime Distribution,2025-02-08T00:00:00+00:00,Healthy
INV-000880,2025-02-09,STR-006,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,429,18,411,40,40,95,50,468.75,192656.25,Vertex Global,2025-02-09T00:00:00+00:00,Healthy
INV-000881,2025-02-10,STR-004,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,92,26,66,112,27,118,82,402.70,26578.20,Prime Distribution,2025-02-10T00:00:00+00:00,Healthy
INV-000882,2025-02-11,STR-001,P109,SKU-P109,Desk Lamp,Office,BrightNest,441,34,407,87,24,97,1,749.52,305054.64,Vertex Global,2025-02-11T00:00:00+00:00,Low
INV-000883,2025-02-12,STR-005,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,446,38,408,100,77,116,63,26.45,10791.60,Delta Trade,2025-02-12T00:00:00+00:00,Low
INV-000884,2025-02-13,STR-006,P109,SKU-P109,Desk Lamp,Office,BrightNest,354,5,349,32,19,37,73,274.15,95678.35,Alpha Supply,2025-02-13T00:00:00+00:00,Low
INV-000885,2025-02-14,STR-006,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,289,49,240,95,45,52,32,568.35,136404.00,Prime Distribution,2025-02-14T00:00:00+00:00,Out Of Stock
INV-000886,2025-02-15,STR-001,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,213,45,168,53,57,38,73,351.10,58984.80,Alpha Supply,2025-02-15T00:00:00+00:00,Healthy
INV-000887,2025-02-16,STR-001,P109,SKU-P109,Desk Lamp,Office,BrightNest,12,7,5,31,52,31,47,54.91,274.55,Delta Trade,2025-02-16T00:00:00+00:00,Low
INV-000888,2025-02-17,STR-005,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,71,37,34,91,18,100,87,876.51,29801.34,Vertex Global,2025-02-17T00:00:00+00:00,Out Of Stock
INV-000889,2025-02-18,STR-005,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,268,14,254,20,13,105,75,37.71,9578.34,Prime Distribution,2025-02-18T00:00:00+00:00,Healthy
INV-000890,2025-02-19,STR-004,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,64,38,26,85,14,3,22,659.65,17150.90,Alpha Supply,2025-02-19T00:00:00+00:00,Healthy
INV-000891,2025-02-20,STR-002,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,244,33,211,92,23,1,77,116.16,24509.76,Vertex Global,2025-02-20T00:00:00+00:00,Out Of Stock
INV-000892,2025-02-21,STR-005,P104,SKU-P104,Laptop Stand,Office,ErgoLift,237,31,206,64,64,106,26,732.33,150859.98,Prime Distribution,2025-02-21T00:00:00+00:00,Healthy
INV-000893,2025-02-22,STR-005,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,309,51,258,72,80,83,43,842.20,217287.60,Delta Trade,2025-02-22T00:00:00+00:00,Healthy
INV-000894,2025-02-23,STR-006,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,210,38,172,23,35,6,68,494.50,85054.00,Prime Distribution,2025-02-23T00:00:00+00:00,Low
INV-000895,2025-02-24,STR-002,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,430,36,394,106,50,48,48,149.83,59033.02,Vertex Global,2025-02-24T00:00:00+00:00,Low
INV-000896,2025-02-25,STR-004,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,182,51,131,76,73,28,98,492.99,64581.69,Delta Trade,2025-02-25T00:00:00+00:00,Out Of Stock
INV-000897,2025-02-26,STR-005,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,242,18,224,94,34,4,96,304.94,68306.56,Prime Distribution,2025-02-26T00:00:00+00:00,Low
INV-000898,2025-02-27,STR-001,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,286,34,252,95,75,47,47,631.62,159168.24,Alpha Supply,2025-02-27T00:00:00+00:00,Healthy
INV-000899,2025-02-28,STR-002,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,412,25,387,36,53,8,37,81.89,31691.43,Alpha Supply,2025-02-28T00:00:00+00:00,Low
INV-000900,2025-03-01,STR-006,P109,SKU-P109,Desk Lamp,Office,BrightNest,458,16,442,34,24,107,72,333.14,147247.88,Alpha Supply,2025-03-01T00:00:00+00:00,Low
INV-000901,2025-03-02,STR-003,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,201,51,150,109,76,62,95,723.28,108492.00,Prime Distribution,2025-03-02T00:00:00+00:00,Out Of Stock
INV-000902,2025-03-03,STR-003,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,405,33,372,120,77,119,46,359.11,133588.92,Prime Distribution,2025-03-03T00:00:00+00:00,Out Of Stock
INV-000903,2025-03-04,STR-002,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,370,6,364,37,63,49,21,203.74,74161.36,Vertex Global,2025-03-04T00:00:00+00:00,Out Of Stock
INV-000904,2025-03-05,STR-004,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,389,56,333,52,42,113,32,864.27,287801.91,Delta Trade,2025-03-05T00:00:00+00:00,Out Of Stock
INV-000905,2025-03-06,STR-001,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,227,52,175,57,52,36,33,175.04,30632.00,Alpha Supply,2025-03-06T00:00:00+00:00,Low
INV-000906,2025-03-07,STR-006,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,309,16,293,116,69,105,90,720.47,211097.71,Prime Distribution,2025-03-07T00:00:00+00:00,Low
INV-000907,2025-03-08,STR-003,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,176,53,123,99,52,6,89,753.02,92621.46,Vertex Global,2025-03-08T00:00:00+00:00,Healthy
INV-000908,2025-03-09,STR-002,P107,SKU-P107,Webcam 4K,Video,ClearView,495,56,439,42,70,49,16,324.21,142328.19,Alpha Supply,2025-03-09T00:00:00+00:00,Low
INV-000909,2025-03-10,STR-005,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,132,57,75,52,71,32,21,589.96,44247.00,Prime Distribution,2025-03-10T00:00:00+00:00,Healthy
INV-000910,2025-03-11,STR-003,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,264,18,246,45,77,49,8,104.88,25800.48,Vertex Global,2025-03-11T00:00:00+00:00,Low
INV-000911,2025-03-12,STR-001,P104,SKU-P104,Laptop Stand,Office,ErgoLift,454,51,403,115,27,100,0,867.33,349533.99,Alpha Supply,2025-03-12T00:00:00+00:00,Healthy
INV-000912,2025-03-13,STR-001,P104,SKU-P104,Laptop Stand,Office,ErgoLift,381,48,333,37,13,89,92,605.90,201764.70,Vertex Global,2025-03-13T00:00:00+00:00,Low
INV-000913,2025-03-14,STR-002,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,415,1,414,66,28,109,44,455.61,188622.54,Alpha Supply,2025-03-14T00:00:00+00:00,Low
INV-000914,2025-03-15,STR-005,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,132,53,79,104,64,17,8,56.87,4492.73,Vertex Global,2025-03-15T00:00:00+00:00,Low
INV-000915,2025-03-16,STR-004,P107,SKU-P107,Webcam 4K,Video,ClearView,119,28,91,79,59,106,50,46.00,4186.00,Alpha Supply,2025-03-16T00:00:00+00:00,Low
INV-000916,2025-03-17,STR-006,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,149,8,141,114,33,7,88,132.81,18726.21,Vertex Global,2025-03-17T00:00:00+00:00,Out Of Stock
INV-000917,2025-03-18,STR-005,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,493,8,485,55,25,80,29,884.75,429103.75,Prime Distribution,2025-03-18T00:00:00+00:00,Out Of Stock
INV-000918,2025-03-19,STR-003,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,454,28,426,81,42,73,70,589.08,250948.08,Alpha Supply,2025-03-19T00:00:00+00:00,Healthy
INV-000919,2025-03-20,STR-005,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,247,26,221,22,18,66,14,847.78,187359.38,Alpha Supply,2025-03-20T00:00:00+00:00,Healthy
INV-000920,2025-03-21,STR-003,P107,SKU-P107,Webcam 4K,Video,ClearView,347,5,342,100,42,33,76,784.03,268138.26,Delta Trade,2025-03-21T00:00:00+00:00,Healthy
INV-000921,2025-03-22,STR-004,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,62,57,5,82,43,102,83,391.57,1957.85,Prime Distribution,2025-03-22T00:00:00+00:00,Low
INV-000922,2025-03-23,STR-002,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,113,40,73,32,23,27,34,649.58,47419.34,Prime Distribution,2025-03-23T00:00:00+00:00,Healthy
INV-000923,2025-03-24,STR-002,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,68,36,32,113,54,92,94,236.01,7552.32,Prime Distribution,2025-03-24T00:00:00+00:00,Healthy
INV-000924,2025-03-25,STR-002,P109,SKU-P109,Desk Lamp,Office,BrightNest,386,25,361,103,73,70,61,72.17,26053.37,Vertex Global,2025-03-25T00:00:00+00:00,Healthy
INV-000925,2025-03-26,STR-002,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,258,12,246,24,61,76,75,117.01,28784.46,Alpha Supply,2025-03-26T00:00:00+00:00,Out Of Stock
INV-000926,2025-03-27,STR-003,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,467,38,429,87,36,66,74,673.54,288948.66,Prime Distribution,2025-03-27T00:00:00+00:00,Out Of Stock
INV-000927,2025-03-28,STR-004,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,92,46,46,64,58,19,24,779.63,35862.98,Vertex Global,2025-03-28T00:00:00+00:00,Low
INV-000928,2025-03-29,STR-001,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,475,49,426,102,52,15,72,140.61,59899.86,Vertex Global,2025-03-29T00:00:00+00:00,Healthy
INV-000929,2025-03-30,STR-001,P107,SKU-P107,Webcam 4K,Video,ClearView,248,22,226,116,77,65,45,473.25,106954.50,Delta Trade,2025-03-30T00:00:00+00:00,Low
INV-000930,2025-03-31,STR-004,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,485,20,465,34,19,88,68,60.34,28058.10,Alpha Supply,2025-03-31T00:00:00+00:00,Healthy
INV-000931,2025-04-01,STR-004,P109,SKU-P109,Desk Lamp,Office,BrightNest,462,35,427,34,32,0,23,697.93,298016.11,Vertex Global,2025-04-01T00:00:00+00:00,Out Of Stock
INV-000932,2025-04-02,STR-003,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,87,23,64,58,47,6,34,570.18,36491.52,Delta Trade,2025-04-02T00:00:00+00:00,Low
INV-000933,2025-04-03,STR-006,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,11,4,7,117,46,63,11,651.72,4562.04,Alpha Supply,2025-04-03T00:00:00+00:00,Out Of Stock
INV-000934,2025-04-04,STR-001,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,434,37,397,66,35,38,95,418.43,166116.71,Vertex Global,2025-04-04T00:00:00+00:00,Healthy
INV-000935,2025-04-05,STR-002,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,192,25,167,63,29,54,51,50.82,8486.94,Delta Trade,2025-04-05T00:00:00+00:00,Low
INV-000936,2025-04-06,STR-006,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,68,13,55,41,14,116,68,157.94,8686.70,Vertex Global,2025-04-06T00:00:00+00:00,Healthy
INV-000937,2025-04-07,STR-002,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,431,50,381,91,43,68,7,148.10,56426.10,Prime Distribution,2025-04-07T00:00:00+00:00,Out Of Stock
INV-000938,2025-04-08,STR-005,P104,SKU-P104,Laptop Stand,Office,ErgoLift,459,1,458,88,49,101,42,219.54,100549.32,Alpha Supply,2025-04-08T00:00:00+00:00,Out Of Stock
INV-000939,2025-04-09,STR-005,P107,SKU-P107,Webcam 4K,Video,ClearView,216,32,184,69,45,14,77,488.19,89826.96,Prime Distribution,2025-04-09T00:00:00+00:00,Low
INV-000940,2025-04-10,STR-006,P107,SKU-P107,Webcam 4K,Video,ClearView,222,20,202,40,41,72,98,191.32,38646.64,Vertex Global,2025-04-10T00:00:00+00:00,Low
INV-000941,2025-04-11,STR-006,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,447,10,437,40,72,15,82,152.61,66690.57,Alpha Supply,2025-04-11T00:00:00+00:00,Healthy
INV-000942,2025-04-12,STR-001,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,70,41,29,76,40,81,28,681.25,19756.25,Prime Distribution,2025-04-12T00:00:00+00:00,Out Of Stock
INV-000943,2025-04-13,STR-006,P104,SKU-P104,Laptop Stand,Office,ErgoLift,305,14,291,107,14,115,23,343.39,99926.49,Alpha Supply,2025-04-13T00:00:00+00:00,Out Of Stock
INV-000944,2025-04-14,STR-002,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,243,42,201,115,70,12,73,394.56,79306.56,Alpha Supply,2025-04-14T00:00:00+00:00,Healthy
INV-000945,2025-04-15,STR-001,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,167,50,117,118,77,25,92,452.39,52929.63,Alpha Supply,2025-04-15T00:00:00+00:00,Out Of Stock
INV-000946,2025-04-16,STR-005,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,10,5,5,78,73,111,31,596.59,2982.95,Vertex Global,2025-04-16T00:00:00+00:00,Healthy
INV-000947,2025-04-17,STR-001,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,270,17,253,52,41,106,57,666.09,168520.77,Delta Trade,2025-04-17T00:00:00+00:00,Healthy
INV-000948,2025-04-18,STR-003,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,41,25,16,113,46,55,32,622.71,9963.36,Vertex Global,2025-04-18T00:00:00+00:00,Out Of Stock
INV-000949,2025-04-19,STR-001,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,344,16,328,83,76,23,9,437.25,143418.00,Delta Trade,2025-04-19T00:00:00+00:00,Healthy
INV-000950,2025-04-20,STR-001,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,465,30,435,83,57,45,21,727.11,316292.85,Delta Trade,2025-04-20T00:00:00+00:00,Low
INV-000951,2025-04-21,STR-003,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,348,51,297,70,61,17,71,648.16,192503.52,Alpha Supply,2025-04-21T00:00:00+00:00,Healthy
INV-000952,2025-04-22,STR-004,P104,SKU-P104,Laptop Stand,Office,ErgoLift,4,0,4,107,31,117,61,726.81,2907.24,Alpha Supply,2025-04-22T00:00:00+00:00,Out Of Stock
INV-000953,2025-04-23,STR-002,P107,SKU-P107,Webcam 4K,Video,ClearView,353,22,331,117,39,31,92,747.77,247511.87,Delta Trade,2025-04-23T00:00:00+00:00,Healthy
INV-000954,2025-04-24,STR-005,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,14,8,6,56,27,71,52,686.77,4120.62,Vertex Global,2025-04-24T00:00:00+00:00,Out Of Stock
INV-000955,2025-04-25,STR-002,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,40,16,24,112,51,59,37,527.00,12648.00,Vertex Global,2025-04-25T00:00:00+00:00,Out Of Stock
INV-000956,2025-04-26,STR-003,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,2,2,0,80,72,63,95,343.63,0.00,Prime Distribution,2025-04-26T00:00:00+00:00,Out Of Stock
INV-000957,2025-04-27,STR-005,P109,SKU-P109,Desk Lamp,Office,BrightNest,246,36,210,27,36,50,2,510.74,107255.40,Vertex Global,2025-04-27T00:00:00+00:00,Low
INV-000958,2025-04-28,STR-006,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,231,57,174,30,69,54,16,547.76,95310.24,Prime Distribution,2025-04-28T00:00:00+00:00,Healthy
INV-000959,2025-04-29,STR-004,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,489,8,481,105,64,100,30,599.51,288364.31,Prime Distribution,2025-04-29T00:00:00+00:00,Out Of Stock
INV-000960,2025-04-30,STR-003,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,217,11,206,94,25,4,31,114.36,23558.16,Vertex Global,2025-04-30T00:00:00+00:00,Low
INV-000961,2025-01-01,STR-002,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,159,60,99,97,60,104,24,42.27,4184.73,Alpha Supply,2025-01-01T00:00:00+00:00,Low
INV-000962,2025-01-02,STR-001,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,13,5,8,31,76,87,3,233.60,1868.80,Delta Trade,2025-01-02T00:00:00+00:00,Out Of Stock
INV-000963,2025-01-03,STR-006,P107,SKU-P107,Webcam 4K,Video,ClearView,21,9,12,91,23,85,97,30.82,369.84,Delta Trade,2025-01-03T00:00:00+00:00,Healthy
INV-000964,2025-01-04,STR-006,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,279,48,231,91,11,31,18,744.17,171903.27,Alpha Supply,2025-01-04T00:00:00+00:00,Low
INV-000965,2025-01-05,STR-003,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,197,19,178,87,18,21,35,296.88,52844.64,Prime Distribution,2025-01-05T00:00:00+00:00,Healthy
